REPORTE DE IA — FASE 8
report_id,d1288b8a-6e8a-4b73-9200-a60a3ce2d062
generated_at,2026-06-07T22:30:37.877446+00:00
model,KNN-classification v1.0.0

RESUMEN
total_predictions,successful,failed,avg_confidence
3000,3000,0,0.7823

PREDICCIONES
id,prediction,confidence_score,status,latency_ms
1810,0,0.8668,success,0.0
1811,1,0.6103,success,0.0
1812,1,0.5358,success,0.0
1813,0,0.8311,success,0.0
1814,0,0.734,success,0.0
1815,0,1.0,success,0.0
1816,0,0.8703,success,0.0
1817,1,0.8073,success,0.0
1818,1,0.5713,success,0.0
1819,0,0.6761,success,0.0
1820,0,0.8666,success,0.0
1821,1,0.7218,success,0.0
1822,0,0.5738,success,0.0
1823,1,0.7778,success,0.0
1824,0,1.0,success,0.0
1825,0,1.0,success,0.0
1826,0,0.7159,success,0.0
1827,0,1.0,success,0.0
1828,0,0.861,success,0.0
1829,0,0.8436,success,0.0
1830,0,0.8765,success,0.0
1831,0,0.8704,success,0.0
1832,1,0.5687,success,0.0
1833,0,0.7316,success,0.0
1834,0,0.8624,success,0.0
1835,1,0.7962,success,0.0
1836,0,1.0,success,0.0
1837,0,1.0,success,0.0
1838,0,0.8608,success,0.0
1839,0,0.8131,success,0.0
1840,0,0.7184,success,0.0
1841,1,0.5632,success,0.0
1842,0,0.7114,success,0.0
1843,0,0.8482,success,0.0
1844,0,0.9268,success,0.0
1845,0,0.8533,success,0.0
1846,0,0.8674,success,0.0
1847,0,0.5275,success,0.0
1848,0,0.6099,success,0.0
1849,0,0.7189,success,0.0
1850,1,0.8562,success,0.0
1851,0,1.0,success,0.0
1852,0,1.0,success,0.0
1853,1,0.5751,success,0.0
1854,0,0.7942,success,0.0
1855,0,0.8672,success,0.0
1856,1,0.579,success,0.0
1857,0,0.9008,success,0.0
1858,0,0.8671,success,0.0
1859,0,0.8648,success,0.0
1860,0,0.8935,success,0.0
1861,0,0.7895,success,0.0
1862,0,0.5525,success,0.0
1863,0,1.0,success,0.0
1864,0,0.7199,success,0.0
1865,0,0.8395,success,0.0
1866,0,1.0,success,0.0
1867,1,0.7354,success,0.0
1868,0,0.8698,success,0.0
1869,0,1.0,success,0.0
1870,0,1.0,success,0.0
1871,0,0.7144,success,0.0
1872,0,0.5812,success,0.0
1873,1,0.7232,success,0.0
1874,0,0.7456,success,0.0
1875,0,0.5379,success,0.0
1876,0,1.0,success,0.0
1877,0,0.7082,success,0.0
1878,1,0.5409,success,0.0
1879,0,0.8605,success,0.0
1880,1,0.5752,success,0.0
1881,0,0.868,success,0.0
1882,0,0.7578,success,0.0
1883,1,0.8692,success,0.0
1884,0,0.8622,success,0.0
1885,0,0.8001,success,0.0
1886,0,0.8349,success,0.0
1887,1,0.5855,success,0.0
1888,0,0.861,success,0.0
1889,0,0.898,success,0.0
1890,0,0.7314,success,0.0
1891,0,1.0,success,0.0
1892,0,0.681,success,0.0
1893,0,0.7329,success,0.0
1894,0,0.557,success,0.0
1895,0,0.545,success,0.0
1896,0,0.8719,success,0.0
1897,0,0.5849,success,0.0
1898,0,0.6988,success,0.0
1899,0,0.8643,success,0.0
1900,0,0.7094,success,0.0
1901,0,0.7498,success,0.0
1902,0,0.5735,success,0.0
1903,1,0.5718,success,0.0
1904,0,0.6971,success,0.0
1905,0,0.861,success,0.0
1906,0,0.8817,success,0.0
1907,0,1.0,success,0.0
1908,0,0.7202,success,0.0
1909,0,1.0,success,0.0
1910,0,0.7267,success,0.0
1911,0,1.0,success,0.0
1912,0,1.0,success,0.0
1913,0,0.7087,success,0.0
1914,0,0.7025,success,0.0
1915,0,0.6848,success,0.0
1916,0,0.7306,success,0.0
1917,0,0.8588,success,0.0
1918,0,1.0,success,0.0
1919,0,1.0,success,0.0
1920,0,0.702,success,0.0
1921,0,0.8258,success,0.0
1922,0,0.7091,success,0.0
1923,0,0.8618,success,0.0
1924,0,0.7255,success,0.0
1925,0,0.8625,success,0.0
1926,0,0.5608,success,0.0
1927,0,0.8934,success,0.0
1928,0,0.5596,success,0.0
1929,0,0.7166,success,0.0
1930,0,0.8513,success,0.0
1931,0,0.5558,success,0.0
1932,0,0.862,success,0.0
1933,0,1.0,success,0.0
1934,0,0.7214,success,0.0
1935,0,0.5839,success,0.0
1936,0,0.872,success,0.0
1937,1,0.5863,success,0.0
1938,0,0.6976,success,0.0
1939,0,0.7079,success,0.0
1940,0,0.7024,success,0.0
1941,0,0.6934,success,0.0
1942,0,0.5696,success,0.0
1943,0,0.5697,success,0.0
1944,0,1.0,success,0.0
1945,0,0.7365,success,0.0
1946,0,0.865,success,0.0
1947,0,0.8517,success,0.0
1948,0,0.8615,success,0.0
1949,0,0.6948,success,0.0
1950,0,0.9102,success,0.0
1951,0,0.6783,success,0.0
1952,1,0.5708,success,0.0
1953,0,1.0,success,0.0
1954,0,1.0,success,0.0
1955,0,0.86,success,0.0
1956,0,1.0,success,0.0
1957,0,0.8753,success,0.0
1958,0,0.7104,success,0.0
1959,0,0.8627,success,0.0
1960,0,0.8701,success,0.0
1961,0,1.0,success,0.0
1962,0,0.7598,success,0.0
1963,0,1.0,success,0.0
1964,0,0.7144,success,0.0
1965,0,0.5632,success,0.0
1966,0,0.8705,success,0.0
1967,1,0.5616,success,0.0
1968,0,0.9,success,0.0
1969,0,0.7544,success,0.0
1970,0,0.6143,success,0.0
1971,0,0.563,success,0.0
1972,0,0.7084,success,0.0
1973,0,1.0,success,0.0
1974,0,0.7946,success,0.0
1975,0,0.837,success,0.0
1976,0,0.8671,success,0.0
1977,0,0.7152,success,0.0
1978,0,0.8661,success,0.0
1979,0,0.6972,success,0.0
1980,0,0.7357,success,0.0
1981,0,1.0,success,0.0
1982,0,0.8642,success,0.0
1983,0,0.7445,success,0.0
1984,0,0.7285,success,0.0
1985,0,1.0,success,0.0
1986,0,0.8246,success,0.0
1987,0,0.5731,success,0.0
1988,0,0.8772,success,0.0
1989,0,1.0,success,0.0
1990,0,1.0,success,0.0
1991,0,0.8592,success,0.0
1992,0,0.8557,success,0.0
1993,0,0.7198,success,0.0
1994,0,0.8449,success,0.0
1995,0,1.0,success,0.0
1996,0,0.7204,success,0.0
1997,0,0.8645,success,0.0
1998,0,0.8606,success,0.0
1999,0,1.0,success,0.0
2000,0,0.854,success,0.0
2001,0,0.5878,success,0.0
2002,1,0.583,success,0.0
2003,1,0.5698,success,0.0
2004,0,0.5515,success,0.0
2005,1,0.7321,success,0.0
2006,0,0.8729,success,0.0
2007,0,0.8337,success,0.0
2008,0,0.5688,success,0.0
2009,0,0.8864,success,0.0
2010,0,0.7004,success,0.0
2011,0,1.0,success,0.0
2012,0,0.8676,success,0.0
2013,0,0.8632,success,0.0
2014,0,0.563,success,0.0
2015,0,0.7149,success,0.0
2016,0,0.5498,success,0.0
2017,0,0.849,success,0.0
2018,0,0.5198,success,0.0
2019,0,0.8635,success,0.0
2020,0,0.7047,success,0.0
2021,0,0.7344,success,0.0
2022,0,0.7312,success,0.0
2023,1,0.5531,success,0.0
2024,0,0.5978,success,0.0
2025,0,0.8571,success,0.0
2026,0,0.8593,success,0.0
2027,0,1.0,success,0.0
2028,0,0.7678,success,0.0
2029,0,1.0,success,0.0
2030,0,0.8629,success,0.0
2031,0,0.8669,success,0.0
2032,0,1.0,success,0.0
2033,0,0.7868,success,0.0
2034,0,1.0,success,0.0
2035,0,0.8573,success,0.0
2036,0,0.8635,success,0.0
2037,0,0.6072,success,0.0
2038,0,0.8511,success,0.0
2039,0,0.8705,success,0.0
2040,0,0.7402,success,0.0
2041,0,0.7086,success,0.0
2042,0,0.6728,success,0.0
2043,0,0.5759,success,0.0
2044,1,0.5937,success,0.0
2045,0,0.5754,success,0.0
2046,1,0.5759,success,0.0
2047,0,0.7333,success,0.0
2048,0,0.8931,success,0.0
2049,0,0.5491,success,0.0
2050,0,0.5931,success,0.0
2051,0,0.8607,success,0.0
2052,0,0.8644,success,0.0
2053,0,0.8568,success,0.0
2054,0,0.866,success,0.0
2055,1,0.7329,success,0.0
2056,0,0.7287,success,0.0
2057,0,1.0,success,0.0
2058,0,0.8629,success,0.0
2059,0,1.0,success,0.0
2060,0,0.884,success,0.0
2061,0,0.7187,success,0.0
2062,0,0.6525,success,0.0
2063,0,0.7925,success,0.0
2064,0,0.861,success,0.0
2065,0,0.7292,success,0.0
2066,0,0.5834,success,0.0
2067,0,0.8744,success,0.0
2068,0,1.0,success,0.0
2069,0,0.8756,success,0.0
2070,0,0.5658,success,0.0
2071,0,0.5649,success,0.0
2072,0,0.8664,success,0.0
2073,0,1.0,success,0.0
2074,0,0.7272,success,0.0
2075,0,1.0,success,0.0
2076,0,0.8649,success,0.0
2077,0,0.7209,success,0.0
2078,1,0.588,success,0.0
2079,0,0.698,success,0.0
2080,0,0.5791,success,0.0
2081,0,0.8992,success,0.0
2082,0,1.0,success,0.0
2083,1,0.5041,success,0.0
2084,0,1.0,success,0.0
2085,0,0.9052,success,0.0
2086,0,1.0,success,0.0
2087,0,0.839,success,0.0
2088,0,0.7171,success,0.0
2089,0,0.8407,success,0.0
2090,0,0.6285,success,0.0
2091,0,0.6879,success,0.0
2092,0,0.711,success,0.0
2093,0,0.9075,success,0.0
2094,0,0.7373,success,0.0
2095,0,1.0,success,0.0
2096,1,0.5798,success,0.0
2097,0,0.7125,success,0.0
2098,0,1.0,success,0.0
2099,0,1.0,success,0.0
2100,0,0.5731,success,0.0
2101,0,0.851,success,0.0
2102,0,0.8596,success,0.0
2103,0,0.8723,success,0.0
2104,0,0.8689,success,0.0
2105,0,0.6584,success,0.0
2106,0,1.0,success,0.0
2107,0,0.736,success,0.0
2108,0,1.0,success,0.0
2109,1,0.5715,success,0.0
2110,0,1.0,success,0.0
2111,0,0.8656,success,0.0
2112,0,0.5549,success,0.0
2113,0,0.7247,success,0.0
2114,0,0.7997,success,0.0
2115,0,0.8563,success,0.0
2116,0,0.8556,success,0.0
2117,0,0.7108,success,0.0
2118,0,1.0,success,0.0
2119,0,0.5416,success,0.0
2120,1,0.5695,success,0.0
2121,0,0.7166,success,0.0
2122,0,0.5629,success,0.0
2123,0,0.723,success,0.0
2124,0,0.5865,success,0.0
2125,0,0.8625,success,0.0
2126,0,0.7541,success,0.0
2127,0,0.7223,success,0.0
2128,0,0.8527,success,0.0
2129,0,1.0,success,0.0
2130,0,1.0,success,0.0
2131,0,1.0,success,0.0
2132,0,0.8544,success,0.0
2133,0,0.8429,success,0.0
2134,0,0.8562,success,0.0
2135,0,0.7284,success,0.0
2136,1,0.6354,success,0.0
2137,0,0.7267,success,0.0
2138,1,0.5663,success,0.0
2139,0,0.8623,success,0.0
2140,0,0.7006,success,0.0
2141,0,0.5493,success,0.0
2142,0,0.7272,success,0.0
2143,0,0.7308,success,0.0
2144,0,0.8644,success,0.0
2145,0,1.0,success,0.0
2146,0,1.0,success,0.0
2147,1,0.8591,success,0.0
2148,0,0.8935,success,0.0
2149,0,0.8607,success,0.0
2150,0,0.7134,success,0.0
2151,0,0.8614,success,0.0
2152,1,0.7961,success,0.0
2153,0,1.0,success,0.0
2154,0,0.8615,success,0.0
2155,0,0.8661,success,0.0
2156,0,0.7254,success,0.0
2157,0,1.0,success,0.0
2158,0,0.8618,success,0.0
2159,0,0.5988,success,0.0
2160,0,0.8723,success,0.0
2161,0,0.5674,success,0.0
2162,0,0.8604,success,0.0
2163,0,0.8688,success,0.0
2164,0,0.7327,success,0.0
2165,0,0.7081,success,0.0
2166,0,0.7529,success,0.0
2167,0,0.9106,success,0.0
2168,0,0.8664,success,0.0
2169,0,0.7463,success,0.0
2170,0,0.8542,success,0.0
2171,0,1.0,success,0.0
2172,1,0.5806,success,0.0
2173,0,1.0,success,0.0
2174,0,0.8916,success,0.0
2175,0,0.7533,success,0.0
2176,0,0.6794,success,0.0
2177,0,1.0,success,0.0
2178,0,0.711,success,0.0
2179,0,0.8996,success,0.0
2180,1,0.5701,success,0.0
2181,0,1.0,success,0.0
2182,0,0.8752,success,0.0
2183,0,0.7263,success,0.0
2184,0,0.8719,success,0.0
2185,0,0.8598,success,0.0
2186,0,0.8694,success,0.0
2187,0,0.569,success,0.0
2188,0,1.0,success,0.0
2189,1,0.5763,success,0.0
2190,0,0.8656,success,0.0
2191,0,0.7032,success,0.0
2192,0,1.0,success,0.0
2193,0,1.0,success,0.0
2194,0,1.0,success,0.0
2195,0,1.0,success,0.0
2196,0,1.0,success,0.0
2197,0,1.0,success,0.0
2198,0,0.6797,success,0.0
2199,0,0.8657,success,0.0
2200,0,0.5603,success,0.0
2201,0,0.8953,success,0.0
2202,1,0.7163,success,0.0
2203,1,0.5706,success,0.0
2204,0,0.7162,success,0.0
2205,0,0.8643,success,0.0
2206,0,1.0,success,0.0
2207,0,0.5553,success,0.0
2208,1,0.6152,success,0.0
2209,0,0.8706,success,0.0
2210,0,0.6991,success,0.0
2211,0,0.7295,success,0.0
2212,0,0.7273,success,0.0
2213,0,0.5634,success,0.0
2214,0,0.8651,success,0.0
2215,0,0.5667,success,0.0
2216,0,0.8607,success,0.0
2217,0,1.0,success,0.0
2218,0,0.7519,success,0.0
2219,0,1.0,success,0.0
2220,0,1.0,success,0.0
2221,0,0.7297,success,0.0
2222,0,0.8553,success,0.0
2223,0,0.9027,success,0.0
2224,0,0.5965,success,0.0
2225,0,0.7964,success,0.0
2226,0,0.9038,success,0.0
2227,1,0.5464,success,0.0
2228,0,0.726,success,0.0
2229,0,0.8704,success,0.0
2230,0,0.7085,success,0.0
2231,1,0.5645,success,0.0
2232,1,0.7481,success,0.0
2233,0,0.8633,success,0.0
2234,1,0.5267,success,0.0
2235,1,0.579,success,0.0
2236,0,0.7107,success,0.0
2237,0,0.5621,success,0.0
2238,0,0.6804,success,0.0
2239,0,0.8622,success,0.0
2240,0,0.6262,success,0.0
2241,0,1.0,success,0.0
2242,0,0.6861,success,0.0
2243,0,0.7175,success,0.0
2244,0,0.8703,success,0.0
2245,0,0.7215,success,0.0
2246,0,0.8587,success,0.0
2247,0,0.8554,success,0.0
2248,0,1.0,success,0.0
2249,0,0.8257,success,0.0
2250,0,0.7223,success,0.0
2251,0,0.7072,success,0.0
2252,0,0.7184,success,0.0
2253,0,1.0,success,0.0
2254,0,0.5839,success,0.0
2255,0,0.5433,success,0.0
2256,1,0.5715,success,0.0
2257,0,1.0,success,0.0
2258,0,0.7063,success,0.0
2259,0,0.8576,success,0.0
2260,0,0.6989,success,0.0
2261,0,0.8988,success,0.0
2262,0,0.8551,success,0.0
2263,0,0.8993,success,0.0
2264,0,0.735,success,0.0
2265,1,0.5626,success,0.0
2266,0,0.7393,success,0.0
2267,0,1.0,success,0.0
2268,0,1.0,success,0.0
2269,0,1.0,success,0.0
2270,0,1.0,success,0.0
2271,0,0.8255,success,0.0
2272,0,0.8452,success,0.0
2273,0,0.7368,success,0.0
2274,0,1.0,success,0.0
2275,1,0.7559,success,0.0
2276,0,0.6669,success,0.0
2277,0,0.8587,success,0.0
2278,0,0.8446,success,0.0
2279,0,0.8592,success,0.0
2280,0,0.5656,success,0.0
2281,0,1.0,success,0.0
2282,0,0.8699,success,0.0
2283,0,0.7288,success,0.0
2284,0,0.8568,success,0.0
2285,0,0.849,success,0.0
2286,0,1.0,success,0.0
2287,0,0.7122,success,0.0
2288,1,0.7183,success,0.0
2289,0,0.7356,success,0.0
2290,0,0.725,success,0.0
2291,1,0.5553,success,0.0
2292,0,0.5734,success,0.0
2293,0,0.8561,success,0.0
2294,0,0.6029,success,0.0
2295,0,1.0,success,0.0
2296,1,0.5148,success,0.0
2297,0,0.536,success,0.0
2298,0,0.7444,success,0.0
2299,0,1.0,success,0.0
2300,0,1.0,success,0.0
2301,0,0.7064,success,0.0
2302,0,1.0,success,0.0
2303,0,0.8672,success,0.0
2304,0,1.0,success,0.0
2305,0,0.725,success,0.0
2306,0,0.5966,success,0.0
2307,0,0.538,success,0.0
2308,0,0.909,success,0.0
2309,0,0.5778,success,0.0
2310,0,1.0,success,0.0
2311,0,0.899,success,0.0
2312,0,0.5575,success,0.0
2313,0,1.0,success,0.0
2314,0,1.0,success,0.0
2315,0,0.7116,success,0.0
2316,0,1.0,success,0.0
2317,0,0.5574,success,0.0
2318,0,0.8807,success,0.0
2319,0,0.7084,success,0.0
2320,0,0.7373,success,0.0
2321,0,0.8596,success,0.0
2322,0,0.5268,success,0.0
2323,0,0.8679,success,0.0
2324,1,0.5856,success,0.0
2325,0,0.7158,success,0.0
2326,0,1.0,success,0.0
2327,0,1.0,success,0.0
2328,0,0.7312,success,0.0
2329,0,1.0,success,0.0
2330,0,0.7033,success,0.0
2331,0,0.8785,success,0.0
2332,0,0.8899,success,0.0
2333,0,0.8495,success,0.0
2334,1,0.5845,success,0.0
2335,1,0.5197,success,0.0
2336,0,0.6956,success,0.0
2337,0,0.5799,success,0.0
2338,0,1.0,success,0.0
2339,0,1.0,success,0.0
2340,0,0.6962,success,0.0
2341,0,0.8619,success,0.0
2342,0,0.5284,success,0.0
2343,0,0.8732,success,0.0
2344,0,0.8799,success,0.0
2345,0,0.5497,success,0.0
2346,1,0.5544,success,0.0
2347,0,0.6702,success,0.0
2348,0,0.873,success,0.0
2349,0,0.6823,success,0.0
2350,0,0.8814,success,0.0
2351,0,0.7016,success,0.0
2352,0,0.7988,success,0.0
2353,0,0.6804,success,0.0
2354,0,1.0,success,0.0
2355,0,0.7093,success,0.0
2356,0,0.551,success,0.0
2357,0,0.689,success,0.0
2358,0,0.7839,success,0.0
2359,0,0.735,success,0.0
2360,1,0.6627,success,0.0
2361,1,0.5465,success,0.0
2362,0,1.0,success,0.0
2363,0,0.7377,success,0.0
2364,0,1.0,success,0.0
2365,0,0.7896,success,0.0
2366,0,1.0,success,0.0
2367,0,0.7363,success,0.0
2368,0,0.7152,success,0.0
2369,0,0.8621,success,0.0
2370,0,1.0,success,0.0
2371,0,0.7018,success,0.0
2372,0,1.0,success,0.0
2373,0,1.0,success,0.0
2374,0,0.8613,success,0.0
2375,0,0.5869,success,0.0
2376,0,0.6094,success,0.0
2377,0,0.7539,success,0.0
2378,0,1.0,success,0.0
2379,0,0.9076,success,0.0
2380,0,0.8648,success,0.0
2381,1,0.6046,success,0.0
2382,0,0.8681,success,0.0
2383,1,0.5982,success,0.0
2384,0,0.7232,success,0.0
2385,0,0.8561,success,0.0
2386,1,0.7376,success,0.0
2387,0,0.5908,success,0.0
2388,0,0.5595,success,0.0
2389,0,0.6184,success,0.0
2390,0,0.8477,success,0.0
2391,0,0.8675,success,0.0
2392,0,0.604,success,0.0
2393,0,0.5575,success,0.0
2394,0,0.7171,success,0.0
2395,0,0.8616,success,0.0
2396,0,1.0,success,0.0
2397,0,1.0,success,0.0
2398,0,1.0,success,0.0
2399,0,1.0,success,0.0
2400,1,0.6705,success,0.0
2401,0,1.0,success,0.0
2402,0,1.0,success,0.0
2403,0,0.7167,success,0.0
2404,0,0.8369,success,0.0
2405,0,0.7202,success,0.0
2406,0,1.0,success,0.0
2407,0,0.5453,success,0.0
2408,0,0.5551,success,0.0
2409,0,0.6995,success,0.0
2410,1,0.5645,success,0.0
2411,0,0.5928,success,0.0
2412,0,0.8936,success,0.0
2413,0,0.5444,success,0.0
2414,0,0.7087,success,0.0
2415,1,0.5687,success,0.0
2416,0,0.7068,success,0.0
2417,0,0.7124,success,0.0
2418,0,0.7188,success,0.0
2419,0,1.0,success,0.0
2420,0,1.0,success,0.0
2421,0,0.5847,success,0.0
2422,0,0.876,success,0.0
2423,0,0.8624,success,0.0
2424,0,0.5504,success,0.0
2425,0,1.0,success,0.0
2426,0,0.7016,success,0.0
2427,0,0.8704,success,0.0
2428,0,0.8412,success,0.0
2429,0,0.8465,success,0.0
2430,0,1.0,success,0.0
2431,0,0.8684,success,0.0
2432,1,0.6884,success,0.0
2433,0,0.8827,success,0.0
2434,0,0.8613,success,0.0
2435,0,0.7095,success,0.0
2436,0,0.7508,success,0.0
2437,0,0.8571,success,0.0
2438,0,0.5399,success,0.0
2439,0,1.0,success,0.0
2440,0,0.7056,success,0.0
2441,0,0.6845,success,0.0
2442,0,0.8623,success,0.0
2443,0,1.0,success,0.0
2444,0,0.8963,success,0.0
2445,1,0.5845,success,0.0
2446,0,0.7144,success,0.0
2447,0,0.7382,success,0.0
2448,1,0.7293,success,0.0
2449,0,0.866,success,0.0
2450,0,1.0,success,0.0
2451,0,1.0,success,0.0
2452,0,0.8847,success,0.0
2453,0,1.0,success,0.0
2454,0,0.5797,success,0.0
2455,0,0.5596,success,0.0
2456,0,0.8602,success,0.0
2457,0,0.8682,success,0.0
2458,0,0.6128,success,0.0
2459,0,0.8731,success,0.0
2460,1,0.6813,success,0.0
2461,0,0.8566,success,0.0
2462,0,0.5995,success,0.0
2463,0,0.7349,success,0.0
2464,0,0.6955,success,0.0
2465,0,0.7583,success,0.0
2466,0,0.529,success,0.0
2467,0,0.8149,success,0.0
2468,0,0.8579,success,0.0
2469,0,0.8596,success,0.0
2470,0,1.0,success,0.0
2471,0,0.7482,success,0.0
2472,0,1.0,success,0.0
2473,0,0.7254,success,0.0
2474,0,0.7192,success,0.0
2475,0,0.6044,success,0.0
2476,0,0.7051,success,0.0
2477,0,1.0,success,0.0
2478,0,0.6016,success,0.0
2479,0,1.0,success,0.0
2480,0,0.8671,success,0.0
2481,0,0.8191,success,0.0
2482,0,0.854,success,0.0
2483,0,0.7837,success,0.0
2484,0,0.7585,success,0.0
2485,0,0.8509,success,0.0
2486,0,0.7349,success,0.0
2487,0,0.8499,success,0.0
2488,0,0.7062,success,0.0
2489,0,0.7131,success,0.0
2490,1,0.5766,success,0.0
2491,0,0.8656,success,0.0
2492,0,0.705,success,0.0
2493,0,0.5677,success,0.0
2494,0,0.8714,success,0.0
2495,0,0.7129,success,0.0
2496,0,0.856,success,0.0
2497,1,0.5461,success,0.0
2498,0,1.0,success,0.0
2499,0,0.7768,success,0.0
2500,0,0.8629,success,0.0
2501,0,0.849,success,0.0
2502,0,0.8039,success,0.0
2503,0,0.8513,success,0.0
2504,0,0.6037,success,0.0
2505,0,0.8535,success,0.0
2506,0,0.8582,success,0.0
2507,0,0.5798,success,0.0
2508,1,0.9158,success,0.0
2509,0,0.8559,success,0.0
2510,0,0.7012,success,0.0
2511,0,1.0,success,0.0
2512,1,0.7091,success,0.0
2513,0,0.8668,success,0.0
2514,1,0.5693,success,0.0
2515,0,0.5684,success,0.0
2516,0,1.0,success,0.0
2517,0,0.8649,success,0.0
2518,0,0.7428,success,0.0
2519,0,0.8264,success,0.0
2520,0,0.5033,success,0.0
2521,0,0.8466,success,0.0
2522,1,1.0,success,0.0
2523,0,0.8627,success,0.0
2524,0,0.736,success,0.0
2525,0,0.7417,success,0.0
2526,0,1.0,success,0.0
2527,0,0.8651,success,0.0
2528,0,1.0,success,0.0
2529,0,0.863,success,0.0
2530,0,0.7092,success,0.0
2531,0,0.6766,success,0.0
2532,0,0.8545,success,0.0
2533,0,0.543,success,0.0
2534,0,0.718,success,0.0
2535,0,1.0,success,0.0
2536,0,0.8605,success,0.0
2537,0,0.8672,success,0.0
2538,0,0.7147,success,0.0
2539,0,1.0,success,0.0
2540,0,0.8573,success,0.0
2541,0,0.8711,success,0.0
2542,0,0.8472,success,0.0
2543,0,0.8638,success,0.0
2544,0,0.7054,success,0.0
2545,0,0.8671,success,0.0
2546,0,0.8521,success,0.0
2547,0,1.0,success,0.0
2548,1,0.512,success,0.0
2549,0,0.8127,success,0.0
2550,0,1.0,success,0.0
2551,0,0.5454,success,0.0
2552,1,0.5662,success,0.0
2553,0,0.8596,success,0.0
2554,0,0.7339,success,0.0
2555,0,0.5782,success,0.0
2556,0,0.86,success,0.0
2557,0,1.0,success,0.0
2558,1,0.5415,success,0.0
2559,0,0.8676,success,0.0
2560,0,0.6026,success,0.0
2561,1,0.5909,success,0.0
2562,0,0.8487,success,0.0
2563,0,0.8702,success,0.0
2564,0,0.9101,success,0.0
2565,0,0.8448,success,0.0
2566,0,0.5558,success,0.0
2567,1,0.7883,success,0.0
2568,0,0.553,success,0.0
2569,1,0.5481,success,0.0
2570,0,0.802,success,0.0
2571,0,0.588,success,0.0
2572,0,0.7129,success,0.0
2573,0,0.8559,success,0.0
2574,0,0.8529,success,0.0
2575,1,0.5564,success,0.0
2576,0,0.7299,success,0.0
2577,0,0.6696,success,0.0
2578,0,0.7287,success,0.0
2579,0,1.0,success,0.0
2580,0,0.5314,success,0.0
2581,0,1.0,success,0.0
2582,0,1.0,success,0.0
2583,0,0.8413,success,0.0
2584,0,1.0,success,0.0
2585,0,0.5351,success,0.0
2586,0,0.8619,success,0.0
2587,0,0.8662,success,0.0
2588,0,0.8587,success,0.0
2589,0,0.56,success,0.0
2590,0,1.0,success,0.0
2591,1,0.8604,success,0.0
2592,0,0.8597,success,0.0
2593,0,0.7483,success,0.0
2594,0,1.0,success,0.0
2595,0,0.8642,success,0.0
2596,0,0.8519,success,0.0
2597,0,0.5143,success,0.0
2598,0,1.0,success,0.0
2599,0,0.8536,success,0.0
2600,0,0.8517,success,0.0
2601,0,0.723,success,0.0
2602,0,1.0,success,0.0
2603,0,0.5725,success,0.0
2604,0,0.864,success,0.0
2605,0,0.8133,success,0.0
2606,0,0.8857,success,0.0
2607,1,0.7144,success,0.0
2608,0,0.6997,success,0.0
2609,0,0.5034,success,0.0
2610,0,0.6057,success,0.0
2611,0,0.9118,success,0.0
2612,0,1.0,success,0.0
2613,0,0.8629,success,0.0
2614,0,0.8692,success,0.0
2615,1,0.5724,success,0.0
2616,0,0.8682,success,0.0
2617,0,1.0,success,0.0
2618,0,0.5807,success,0.0
2619,1,0.5914,success,0.0
2620,0,1.0,success,0.0
2621,1,0.6894,success,0.0
2622,0,0.7718,success,0.0
2623,0,0.8829,success,0.0
2624,0,1.0,success,0.0
2625,0,0.7392,success,0.0
2626,0,0.8678,success,0.0
2627,0,1.0,success,0.0
2628,0,0.8998,success,0.0
2629,0,0.851,success,0.0
2630,0,0.8581,success,0.0
2631,1,0.8757,success,0.0
2632,0,0.5538,success,0.0
2633,0,0.5822,success,0.0
2634,1,0.5526,success,0.0
2635,0,0.8764,success,0.0
2636,1,0.7006,success,0.0
2637,0,0.5788,success,0.0
2638,0,0.7225,success,0.0
2639,0,1.0,success,0.0
2640,0,0.7014,success,0.0
2641,0,0.7328,success,0.0
2642,0,0.8491,success,0.0
2643,0,1.0,success,0.0
2644,0,0.5646,success,0.0
2645,0,0.581,success,0.0
2646,0,0.7043,success,0.0
2647,0,0.5313,success,0.0
2648,1,0.5586,success,0.0
2649,1,0.5796,success,0.0
2650,1,0.5899,success,0.0
2651,0,0.8613,success,0.0
2652,0,1.0,success,0.0
2653,0,0.8678,success,0.0
2654,0,0.5617,success,0.0
2655,0,1.0,success,0.0
2656,0,1.0,success,0.0
2657,0,0.8752,success,0.0
2658,0,0.579,success,0.0
2659,0,0.5874,success,0.0
2660,0,0.817,success,0.0
2661,0,1.0,success,0.0
2662,0,0.8453,success,0.0
2663,0,0.8536,success,0.0
2664,0,0.883,success,0.0
2665,0,0.5564,success,0.0
2666,0,1.0,success,0.0
2667,0,0.8466,success,0.0
2668,0,1.0,success,0.0
2669,0,1.0,success,0.0
2670,0,0.8686,success,0.0
2671,0,0.5957,success,0.0
2672,0,0.731,success,0.0
2673,0,0.69,success,0.0
2674,0,0.5853,success,0.0
2675,0,0.8615,success,0.0
2676,0,0.7144,success,0.0
2677,0,1.0,success,0.0
2678,0,0.5919,success,0.0
2679,0,0.8746,success,0.0
2680,0,0.704,success,0.0
2681,0,0.7267,success,0.0
2682,0,0.8659,success,0.0
2683,0,0.869,success,0.0
2684,0,0.8619,success,0.0
2685,0,0.7217,success,0.0
2686,0,0.8873,success,0.0
2687,1,0.6904,success,0.0
2688,0,0.7086,success,0.0
2689,0,0.8722,success,0.0
